[[1850.]]	[[1897.]]	[[3.717551]]
1282.5136282086992	1415.2463423775946	1.5862803856408316
1282.5136282086992	1415.2463423775946	1.5862803856408316
1281.821951971637	1459.912987292823	1.5862803856408316
1279.283970388336	1505.024663476904	1.6677137189741646
1272.7974249010504	1549.2052564473404	1.7654337189741653
1272.7974249010504	1549.2052564473404	1.7654337189741653
1262.0234161666683	1592.3595984035728	1.8654803856408328
1246.7572628946596	1634.8787066896875	1.9655270523075004
1227.7420451547735	1674.8960406205285	2.0632470523074993
1227.7420451547735	1674.8960406205285	2.0632470523074993
1203.1549603886933	1712.5439304898828	2.2354203856408326
1172.3527233299892	1744.8001821483763	2.430860385640832
1138.0264245447659	1769.608319245059	2.6007070523074987
1100.9527106281428	1789.0376003451624	2.717040385640832
1100.9527106281428	1789.0376003451624	2.717040385640832
1059.9285286510876	1807.582328278283	2.717040385640832
1019.5403805031341	1825.8395410496498	2.717040385640832
978.0447258598881	1842.8232820196072	2.789167052307498
935.6133932116927	1856.1690105099647	2.8845603856408317
935.6133932116927	1856.1690105099647	2.8845603856408317
891.5620963139709	1865.3670591817638	2.9869337189741643
846.632528191998	1870.085524349994	3.0869803856408318
801.9790390823907	1870.342386017278	3.1847003856408307
801.9790390823907	1870.342386017278	3.1847003856408307
757.3455043675664	1866.173557770676	3.284747052307498
713.8543902733438	1857.7184696297381	3.382467052307497
670.2415556194952	1844.6611914836167	3.4825137189741646
629.582127571432	1827.9583386526408	3.5802337189741635
629.582127571432	1827.9583386526408	3.5802337189741635
589.8216209298539	1806.8780128879723	3.6779537189741625
552.0765428731986	1781.7394198983302	3.780327052307495
517.2992790960018	1753.1768579174645	3.878047052307494
517.2992790960018	1753.1768579174645	3.878047052307494
485.88188812613174	1721.6915591491454	3.9780937189741614
457.5458325221018	1686.9554179861661	4.078140385640829
432.6805765035731	1649.4454584304356	4.175860385640828
411.92052000612796	1610.3048711219828	4.273580385640827
411.92052000612796	1610.3048711219828	4.273580385640827
394.27133126197793	1569.275759103313	4.338727052307494
377.8525860835216	1527.5428888242477	4.336400385640827
361.32122402598156	1485.666827529965	4.336400385640827
361.32122402598156	1485.666827529965	4.336400385640827
344.9180120619108	1444.1153868658705	4.336400385640827
328.49926688345295	1402.3825165868047	4.338727052307494
312.0805217049965	1360.6496463077383	4.336400385640827
295.4210095539872	1318.4489643832674	4.336400385640827
295.4210095539872	1318.4489643832674	4.336400385640827
280.86756582725997	1276.045824939801	4.427140385640827
270.5732516151152	1233.311746304705	4.524860385640828
264.38078144795566	1188.5615136974923	4.6249070523074955
264.38078144795566	1188.5615136974923	4.6249070523074955
262.64310745636413	1143.5919849937304	4.7226270523074945
264.4508720320157	1098.9633945631556	4.783120385640828
267.5682399157449	1054.2253830691034	4.780793718974161
270.66134812722885	1009.8355273065224	4.783120385640828
270.66134812722885	1009.8355273065224	4.783120385640828
273.81842748346895	965.27522620859	4.783120385640828
276.935795367197	920.5372147145378	4.780793718974161
280.05316325092645	875.7992032204857	4.783120385640828
280.05316325092645	875.7992032204857	4.783120385640828
283.2190504791506	830.3648802634909	4.780793718974161
286.2485897763467	786.1455381081994	4.780793718974161
289.3659576600767	741.4075266141472	4.783120385640828
289.3659576600767	741.4075266141472	4.783120385640828
292.54770169878736	696.4990981638871	4.783120385640828
295.66506958251557	651.7610866698349	4.780793718974161
298.782437466245	607.0230751757827	4.783120385640828
301.7785069887432	564.0258423390865	4.780793718974161
302.2273109253115	557.5849613068688	4.783120385640828
302.2273109253115	557.5849613068688	4.783120385640828
302.2273109253115	557.5849613068688	4.783120385640828
302.2273109253115	557.5849613068688	4.783120385640828
302.2273109253115	557.5849613068688	4.783120385640828
302.2273109253115	557.5849613068688	4.783120385640828
302.2273109253115	557.5849613068688	4.783120385640828
302.2273109253115	557.5849613068688	4.783120385640828
